Route_No,SPEED_ZONE,Light_Condition,ROAD_TYPE,DIRECTION_LOCATION,NODE_TYPE,Deg_Urban_Name
195588,100,5,HIGHWAY,SE,I,RURAL_VICTORIA
174954,100,1,ROAD,SE,I,RURAL_VICTORIA
142365,60,1,AVENUE,NE,I,SMALL_CITIES
154220,60,1,ROAD,W,I,MELB_URBAN
161129,70,1,STREET,NE,I,MELB_URBAN
143803,60,1,ROAD,W,I,MELB_URBAN
172335,60,3,WAY,NW,I,MELB_URBAN
283961,60,1,STREET,N,I,MELB_URBAN
176484,50,1,ROAD,S,I,MELB_URBAN
158534,60,1,ROAD,W,I,MELB_URBAN
114915,50,1,STREET,N,I,MELB_URBAN
180079,50,1,STREET,N,I,MELB_URBAN
119823,50,1,ROAD,W,I,MELB_URBAN
207226,70,1,ROAD,W,I,MELB_URBAN
283941,60,1,ROAD,W,I,MELB_URBAN
129027,60,1,STREET,S,I,MELB_URBAN
109836,80,1,ROAD,SW,I,MELB_URBAN
143960,40,1,ROAD,S,I,MELB_URBAN
158381,50,1,ROAD,W,I,MELB_URBAN
284488,50,2,ROAD,W,I,MELB_URBAN
111267,60,1,ROAD,W,I,MELB_URBAN
134285,60,1,ROAD,W,I,MELB_URBAN
202749,80,1,ROAD,NW,I,MELB_URBAN
237123,60,3,ROAD,N,I,MELB_URBAN
276585,80,1,ROAD,N,I,MELB_URBAN
168483,80,1,HIGHWAY,NW,I,MELB_URBAN
233883,60,1,ROAD,W,I,MELB_URBAN
275795,50,2,ROAD,NW,I,MELB_URBAN
228711,100,1,HIGHWAY,SW,I,MELB_URBAN
109204,60,1,STREET,N,I,MELB_URBAN
160158,80,1,ROAD,N,I,RURAL_VICTORIA
126492,60,3,STREET,S,I,MELB_URBAN
193208,50,1,STREET,NW,I,MELB_URBAN
220685,60,1,ROAD,SE,I,MELB_URBAN
151785,50,2,AVENUE,W,I,MELB_URBAN
165957,50,1,ROAD,NE,I,MELB_URBAN
180944,80,1,HIGHWAY,SE,I,SMALL_TOWNS
154161,70,1,ROAD,S,I,MELB_URBAN
201937,60,1,ROAD,E,I,MELB_URBAN
229698,60,1,ROAD,E,I,MELB_URBAN
182339,50,3,DRIVE,N,I,MELB_URBAN
185143,60,1,ROAD,W,I,MELB_URBAN
104832,70,1,ROAD,S,I,MELB_URBAN
111736,60,1,STREET,N,I,MELB_URBAN
281575,100,1,ROAD,S,I,RURAL_VICTORIA
202746,50,1,ROAD,N,I,LARGE_PROVINCIAL_CITIES
161474,50,1,ROAD,S,I,TOWNS
139798,80,1,ROAD,SE,I,SMALL_TOWNS
109796,50,1,PARADE,NW,I,TOWNS
237744,50,1,PARADE,NW,I,TOWNS
178225,60,1,STREET,S,I,TOWNS
207041,100,1,HIGHWAY,E,I,RURAL_VICTORIA
175940,70,1,PARADE,SE,I,SMALL_CITIES
143055,100,1,HIGHWAY,SE,I,RURAL_VICTORIA
229588,100,1,HIGHWAY,SE,I,RURAL_VICTORIA
181851,60,1,STREET,N,I,LARGE_PROVINCIAL_CITIES
220738,80,1,HIGHWAY,W,I,RURAL_VICTORIA
225641,100,1,HIGHWAY,NE,I,RURAL_VICTORIA
116160,100,1,HIGHWAY,W,I,RURAL_VICTORIA
139502,60,1,STREET,E,I,SMALL_TOWNS
127781,60,3,ROAD,W,I,MELB_URBAN
171015,110,1,HIGHWAY,W,I,RURAL_VICTORIA
224607,50,3,AVENUE,W,I,MELB_URBAN
186518,60,1,STREET,S,I,TOWNS
208127,100,1,ROAD,E,I,TOWNS
128698,70,1,ROAD,N,I,MELB_URBAN
142722,60,1,ROAD,S,I,MELB_URBAN
225960,60,3,ROAD,SE,I,MELB_URBAN
240907,60,3,ROAD,SE,I,MELB_URBAN
277010,50,1,DRIVE,N,I,LARGE_PROVINCIAL_CITIES
279845,50,1,DRIVE,N,I,LARGE_PROVINCIAL_CITIES
217899,80,1,HIGHWAY,S,I,RURAL_VICTORIA
196906,80,1,ROAD,SW,I,SMALL_CITIES
234634,80,1,ROAD,SW,I,SMALL_CITIES
107740,50,2,STREET,W,I,TOWNS
170503,50,2,STREET,W,I,TOWNS
129329,100,1,ROAD,E,I,RURAL_VICTORIA
218091,100,2,ROAD,W,I,RURAL_VICTORIA
141478,80,2,AVENUE,S,I,RURAL_VICTORIA
163718,80,1,ROAD,N,I,TOWNS
152653,60,1,STREET,SE,I,RURAL_VICTORIA
193116,50,1,STREET,E,I,SMALL_CITIES
109733,60,1,CLOSE,W,I,MELB_URBAN
167833,50,3,STREET,S,I,MELB_URBAN
228255,60,1,STREET,W,I,MELB_URBAN
113142,50,1,STREET,S,I,MELB_URBAN
129037,50,1,STREET,W,I,MELB_URBAN
138469,50,1,CRESCENT,NW,I,MELB_URBAN
216987,50,1,CRESCENT,NW,I,MELB_URBAN
183161,50,1,ROAD,W,I,MELB_URBAN
162400,60,1,ROAD,W,I,MELB_URBAN
228214,90,1,HIGHWAY,W,I,RURAL_VICTORIA
146374,50,6,STREET,W,I,MELB_URBAN
185654,50,3,STREET,S,I,MELB_URBAN
114910,50,1,STREET,N,I,MELB_URBAN
161770,70,1,HIGHWAY,W,I,MELB_URBAN
251239,70,1,HIGHWAY,W,I,MELB_URBAN
196461,60,1,ROAD,W,I,MELB_URBAN
167642,50,1,ROAD,W,I,MELB_URBAN
221861,50,1,ROAD,W,I,MELB_URBAN
144452,50,1,ROAD,SE,I,MELB_URBAN
145918,999,9,PLACE,N,I,MELB_URBAN
195353,50,1,ROAD,W,I,MELB_URBAN
158139,50,1,AVENUE,S,I,MELB_URBAN
225606,70,1,ROAD,S,I,MELB_URBAN
194914,60,9,ROAD,S,I,MELB_URBAN
163746,60,1,ROAD,N,I,MELB_URBAN
280090,60,1,STREET,W,I,MELB_URBAN
218435,50,1,STREET,SW,I,MELB_URBAN
208109,60,1,ROAD,N,I,MELB_URBAN
137054,60,3,ROAD,W,I,MELB_URBAN
190061,50,3,STREET,E,I,MELB_URBAN
195644,50,3,STREET,E,I,MELB_URBAN
226898,50,1,HIGHWAY,NW,I,MELB_URBAN
117409,50,1,STREET,W,I,LARGE_PROVINCIAL_CITIES
186076,60,1,STREET,E,I,MELB_URBAN
201738,60,1,COURT,E,I,TOWNS
189774,50,1,PLACE,NW,I,TOWNS
157755,60,1,STREET,S,N,MELB_URBAN
277343,60,1,STREET,W,I,SMALL_CITIES
179349,100,1,ROAD,W,I,RURAL_VICTORIA
212136,50,3,BOULEVARD,SW,I,MELB_URBAN
226016,50,3,BOULEVARD,SW,I,MELB_URBAN
217325,50,1,CRESCENT,E,I,MELB_URBAN
176056,999,1,CRESCENT,W,N,MELB_URBAN
126063,40,1,COURT,W,N,MELB_URBAN
137932,110,1,FREEWAY,SE,I,LARGE_PROVINCIAL_CITIES
154925,100,1,ROAD,S,N,RURAL_VICTORIA
202347,60,1,ROAD,W,I,MELB_URBAN
143837,50,1,ROAD,W,N,MELB_URBAN
218138,50,1,AVENUE,S,N,MELB_URBAN
121381,50,1,STREET,E,I,SMALL_TOWNS
124964,50,1,STREET,E,I,SMALL_TOWNS
158119,60,1,DRIVE,N,I,MELB_URBAN
173109,60,1,DRIVE,N,I,MELB_URBAN
168272,50,3,DRIVE,SW,N,MELB_URBAN
193763,999,1,TRACK,SW,N,RURAL_VICTORIA
192371,100,1,ROAD,E,I,RURAL_VICTORIA
235814,100,1,ROAD,E,I,RURAL_VICTORIA
207014,100,5,ROAD,S,N,RURAL_VICTORIA
148798,100,1,LANE,W,N,RURAL_VICTORIA
273944,60,1,ROAD,S,I,MELB_URBAN
197007,40,1,STREET,S,N,MELB_URBAN
200096,100,1,ROAD,N,I,RURAL_VICTORIA
157625,80,1,ROAD,E,N,RURAL_VICTORIA
211048,50,1,BOULEVARD,E,N,TOWNS
279404,100,5,ROAD,NE,N,RURAL_VICTORIA
166829,60,3,STREET,W,I,MELB_URBAN
133126,60,1,ROAD,S,I,MELB_URBAN
191865,50,1,AVENUE,N,I,MELB_URBAN
177354,999,1,ROAD,S,N,RURAL_VICTORIA
184629,50,1,PLACE,W,N,MELB_URBAN
191887,50,1,DRIVE,W,N,MELB_URBAN
122623,60,2,ROAD,SW,I,MELB_URBAN
223029,888,1,TRACK,N,N,RURAL_VICTORIA
283949,60,5,ROAD,SE,N,MELB_URBAN
281858,50,1,DRIVE,E,N,MELB_URBAN
128331,60,1,ROAD,N,I,SMALL_CITIES
213179,60,5,STREET,N,N,LARGE_PROVINCIAL_CITIES
187179,40,1,STREET,S,I,SMALL_CITIES
214108,70,1,HIGHWAY,W,I,TOWNS
224942,80,1,ROAD,N,I,MELB_URBAN
219976,50,1,PARADE,E,N,LARGE_PROVINCIAL_CITIES
273657,999,1,DRIVE,NW,I,MELB_URBAN
130000,50,1,AVENUE,NW,I,MELB_URBAN
152882,40,1,STREET,S,N,MELBOURNE_CBD
182141,50,1,STREET,NW,N,SMALL_CITIES
192915,100,1,TRACK,W,N,RURAL_VICTORIA
225503,50,3,ROAD,E,I,MELB_URBAN
215267,50,2,CRESCENT,S,N,MELB_URBAN
163809,80,1,ROAD,W,N,RURAL_VICTORIA
165861,50,1,WAY,SW,N,SMALL_CITIES
172597,50,1,ROAD,N,I,MELB_URBAN
178975,50,1,STREET,W,N,MELB_URBAN
136290,50,1,CRESCENT,SW,N,MELB_URBAN
145677,60,1,STREET,NE,N,TOWNS
113805,50,1,STREET,W,I,LARGE_PROVINCIAL_CITIES
118370,50,1,STREET,W,I,LARGE_PROVINCIAL_CITIES
132877,50,1,STREET,W,I,LARGE_PROVINCIAL_CITIES
104282,50,1,WAY,N,I,MELB_URBAN
104717,60,1,ROAD,N,I,SMALL_CITIES
130162,100,1,ROAD,W,I,RURAL_VICTORIA
199984,50,1,ROAD,W,I,MELB_URBAN
234809,50,1,ROAD,W,I,MELB_URBAN
184024,50,3,STREET,W,I,MELB_URBAN
132980,60,1,STREET,S,I,SMALL_CITIES
146941,100,1,HIGHWAY,S,I,RURAL_VICTORIA
110768,70,1,COURT,NW,I,MELB_URBAN
110872,100,1,ROAD,SW,I,RURAL_VICTORIA
5615,100,1,ROAD,S,I,RURAL_VICTORIA
176593,100,1,ROAD,S,I,RURAL_VICTORIA
139500,100,1,UNKNOWN,SE,N,RURAL_VICTORIA
116299,50,1,COURT,NE,I,MELB_URBAN
204683,50,1,COURT,NE,I,MELB_URBAN
175810,50,1,DRIVE,W,N,MELB_URBAN
109650,40,1,STREET,S,I,MELB_URBAN
176635,60,1,DRIVE,NE,N,MELB_URBAN
124668,50,1,CRESCENT,W,N,LARGE_PROVINCIAL_CITIES
165888,50,1,DRIVE,W,N,MELB_URBAN
236615,50,1,COURT,NE,N,MELB_URBAN
101106,50,1,COURT,NE,I,MELB_URBAN
147864,60,1,AVENUE,SE,N,RURAL_VICTORIA
135535,50,1,STREET,N,I,SMALL_TOWNS
151830,50,1,STREET,N,I,SMALL_TOWNS
274871,50,1,COURT,N,N,LARGE_PROVINCIAL_CITIES
106313,50,1,AVENUE,W,I,MELB_URBAN
235987,50,1,AVENUE,W,I,MELB_URBAN
169504,50,5,TERRACE,NE,N,MELB_URBAN
151408,999,1,ROAD,N,I,RURAL_VICTORIA
148731,50,1,CRESCENT,N,N,MELB_URBAN
211508,50,3,STREET,W,N,MELB_URBAN
116125,50,3,WAY,SW,I,MELB_URBAN
132742,50,3,WAY,SW,I,MELB_URBAN
226418,50,3,WAY,SW,I,MELB_URBAN
109559,50,1,AVENUE,NE,N,MELB_URBAN
129436,100,5,ROAD,SE,N,RURAL_VICTORIA
107533,100,5,ROAD,SE,N,RURAL_VICTORIA
283642,60,1,DRIVE,N,I,SMALL_CITIES
187971,60,1,STREET,NE,N,RURAL_VICTORIA
235655,40,1,STREET,S,N,MELB_URBAN
104294,50,1,COURT,NW,N,MELB_URBAN
212479,999,6,AVENUE,E,N,MELB_URBAN
201769,50,1,STREET,N,N,MELB_URBAN
180424,50,3,ROAD,SW,N,MELB_URBAN
227849,50,1,AVENUE,N,I,LARGE_PROVINCIAL_CITIES
101731,50,1,COURT,NW,I,MELB_URBAN
197499,50,1,COURT,NW,I,MELB_URBAN
157672,100,1,LANE,S,N,RURAL_VICTORIA
109268,50,1,STREET,SE,N,SMALL_CITIES
273408,60,1,ROAD,S,I,MELB_URBAN
182342,100,1,LANE,W,N,RURAL_VICTORIA
199635,60,1,STREET,SE,N,TOWNS
110564,50,2,COURT,SW,I,MELB_URBAN
113483,50,2,COURT,SW,I,MELB_URBAN
136547,100,1,ROAD,S,N,RURAL_VICTORIA
248567,50,1,UNKNOWN,N,N,MELB_URBAN
120002,60,1,STREET,N,I,MELB_URBAN
203923,50,1,ROAD,E,N,MELB_URBAN
154990,999,1,TRACK,NE,N,RURAL_VICTORIA
136083,100,2,TRACK,S,N,RURAL_VICTORIA
249242,40,1,ROAD,W,I,MELB_URBAN
191840,100,1,ROAD,SW,N,RURAL_VICTORIA
202343,80,1,ROAD,SE,I,RURAL_VICTORIA
189009,50,1,STREET,W,I,MELB_URBAN
162080,50,1,DRIVE,NW,I,MELB_URBAN
181973,50,1,DRIVE,NW,I,MELB_URBAN
131050,100,1,ACCESS,NE,N,RURAL_VICTORIA
123422,60,1,ROAD,NW,I,RURAL_VICTORIA
187974,60,1,ROAD,NW,I,RURAL_VICTORIA
199397,50,3,DRIVE,NW,I,SMALL_CITIES
132724,100,1,ROAD,S,N,RURAL_VICTORIA
119829,999,1,ROAD,SW,I,MELB_URBAN
129323,100,1,ROAD,SE,N,RURAL_VICTORIA
139085,70,1,HIGHWAY,S,I,TOWNS
209571,100,1,ROAD,W,I,RURAL_VICTORIA
218341,100,1,ROAD,W,I,RURAL_VICTORIA
250866,888,1,UNKNOWN,S,N,MELB_URBAN
274480,50,1,STREET,S,N,TOWNS
125654,50,5,AVENUE,SW,N,SMALL_CITIES
227769,50,1,DRIVE,N,N,MELB_URBAN
152879,50,9,STREET,W,N,LARGE_PROVINCIAL_CITIES
213885,90,5,AVENUE,NE,I,RURAL_VICTORIA
276128,90,5,AVENUE,NE,I,RURAL_VICTORIA
104051,50,1,STREET,W,I,MELB_URBAN
138621,999,5,ROAD,S,N,RURAL_VICTORIA
134122,100,1,ROAD,SW,I,RURAL_VICTORIA
147807,100,1,ROAD,SW,I,RURAL_VICTORIA
179789,100,1,ROAD,E,N,RURAL_VICTORIA
194305,100,1,ROAD,N,N,RURAL_VICTORIA
130159,100,1,ROAD,NW,I,RURAL_VICTORIA
153842,100,1,ROAD,NW,I,RURAL_VICTORIA
200336,100,1,ROAD,NW,I,RURAL_VICTORIA
154040,60,1,STREET,NW,I,TOWNS
237559,60,1,STREET,NW,I,TOWNS
283530,60,1,ROAD,W,I,RURAL_VICTORIA
235040,50,1,AVENUE,NE,N,MELB_URBAN
128822,60,3,CRESCENT,NW,I,MELB_URBAN
128823,60,3,CRESCENT,NW,I,MELB_URBAN
128824,60,3,CRESCENT,NW,I,MELB_URBAN
216755,50,3,RISE,S,N,MELB_URBAN
174467,100,1,ROAD,SW,N,RURAL_VICTORIA
210544,50,1,STREET,E,N,TOWNS
114550,50,1,STREET,N,N,MELB_URBAN
138781,50,1,STREET,NE,N,MELB_URBAN
189089,50,1,STREET,W,N,MELB_URBAN
112859,50,2,AVENUE,SW,I,TOWNS
168233,50,2,AVENUE,SW,I,TOWNS
134083,50,1,AVENUE,N,N,MELB_URBAN
283180,60,1,STREET,W,N,MELB_URBAN
177840,50,1,PARADE,S,N,MELB_URBAN
114408,50,3,STREET,S,I,TOWNS
124038,50,3,STREET,S,I,TOWNS
127071,60,5,UNKNOWN,SE,I,SMALL_TOWNS
143452,60,1,ROAD,SE,N,TOWNS
277122,100,1,ROAD,N,N,RURAL_VICTORIA
110688,50,1,COURT,E,N,TOWNS
278077,50,3,AVENUE,N,N,MELB_URBAN
231291,50,1,STREET,E,N,SMALL_CITIES
176820,50,1,DRIVE,S,N,MELB_URBAN
231265,50,1,STREET,W,I,SMALL_CITIES
200428,60,5,ROAD,N,N,RURAL_VICTORIA
147441,50,5,AVENUE,W,N,SMALL_TOWNS
121403,100,5,ROAD,SW,N,RURAL_VICTORIA
167107,80,5,ROAD,NW,I,RURAL_VICTORIA
224232,100,1,ROAD,SE,N,RURAL_VICTORIA
147217,50,3,AVENUE,NE,N,SMALL_CITIES
123317,50,1,STREET,SE,N,MELB_URBAN
210645,40,1,STREET,S,I,TOWNS
174011,50,1,STREET,W,I,MELB_URBAN
197650,100,1,ROAD,N,N,RURAL_VICTORIA
211540,60,1,STREET,E,I,MELB_URBAN
147412,50,1,STREET,NW,I,MELB_URBAN
165507,50,1,STREET,NW,I,MELB_URBAN
227354,100,1,ROAD,E,N,RURAL_VICTORIA
198769,100,5,ROAD,W,N,RURAL_VICTORIA
107552,50,1,ROAD,E,N,MELB_URBAN
145927,60,3,BOULEVARD,W,N,MELB_URBAN
199599,50,1,ROAD,W,I,SMALL_CITIES
217354,50,1,ROAD,W,I,SMALL_CITIES
5098,100,2,ROAD,W,I,RURAL_VICTORIA
128126,100,1,ROAD,SE,N,RURAL_VICTORIA
216532,100,1,ROAD,E,I,TOWNS
218310,50,5,WALK,NE,I,MELB_URBAN
228822,50,5,WALK,NE,I,MELB_URBAN
104783,50,2,AVENUE,W,N,SMALL_CITIES
170745,999,1,ROAD,W,I,MELB_URBAN
252864,999,1,ROAD,W,I,MELB_URBAN
203814,60,5,ROAD,N,N,MELB_URBAN
182415,60,1,ROAD,N,N,LARGE_PROVINCIAL_CITIES
118296,100,1,TRACK,NW,N,RURAL_VICTORIA
274348,50,1,STREET,N,I,RURAL_VICTORIA
171477,60,1,ROAD,SW,I,SMALL_CITIES
168232,999,1,ROAD,W,I,LARGE_PROVINCIAL_CITIES
122771,60,1,ROAD,SW,I,SMALL_CITIES
137662,60,1,ROAD,W,I,MELB_URBAN
149306,999,1,ROAD,W,I,MELB_URBAN
132977,50,1,STREET,E,I,MELB_URBAN
281501,60,1,STREET,S,I,MELB_URBAN
183016,60,1,ROAD,N,I,MELB_URBAN
166463,70,1,ROAD,W,I,MELB_URBAN
173743,60,1,ROAD,W,I,MELB_URBAN
283959,60,1,ROAD,SE,I,MELB_URBAN
281521,50,3,AVENUE,W,I,MELB_URBAN
221564,60,1,ROAD,S,I,MELB_URBAN
236489,60,1,ROAD,S,I,MELB_URBAN
130679,80,1,ROAD,W,I,MELB_URBAN
169576,60,1,ROAD,N,I,MELB_URBAN
173003,60,1,ROAD,N,I,MELB_URBAN
107184,70,1,HIGHWAY,NW,I,MELB_URBAN
276398,70,1,HIGHWAY,NW,I,MELB_URBAN
105494,80,1,HIGHWAY,N,I,MELB_URBAN
242765,50,1,UNKNOWN,NE,I,MELB_URBAN
137686,50,1,UNKNOWN,NE,I,MELB_URBAN
102495,40,1,ROAD,N,I,MELB_URBAN
207742,60,1,ROAD,S,I,MELB_URBAN
119885,60,1,ROAD,W,I,MELB_URBAN
281457,60,1,STREET,S,I,MELB_URBAN
154065,60,1,ROAD,W,I,MELB_URBAN
127815,70,1,ROAD,W,I,MELB_URBAN
101291,60,3,STREET,N,I,MELB_URBAN
273449,60,1,ROAD,S,I,MELB_URBAN
141716,60,1,ROAD,S,I,MELB_URBAN
188014,50,1,STREET,W,I,MELB_URBAN
230190,50,3,DRIVE,NE,I,MELB_URBAN
116422,100,5,ROAD,NW,I,RURAL_VICTORIA
273219,60,1,AVENUE,S,I,LARGE_PROVINCIAL_CITIES
100970,60,1,ROAD,N,I,SMALL_CITIES
152362,50,1,STREET,N,I,TOWNS
159159,50,1,AVENUE,W,I,TOWNS
116208,50,1,STREET,W,I,TOWNS
210557,50,1,STREET,NW,I,LARGE_PROVINCIAL_CITIES
278847,70,1,STREET,S,I,LARGE_PROVINCIAL_CITIES
157208,60,1,HIGHWAY,S,I,SMALL_CITIES
174615,60,1,HIGHWAY,E,I,LARGE_PROVINCIAL_CITIES
102660,50,1,AVENUE,NW,I,MELB_URBAN
132177,100,1,HIGHWAY,SE,I,RURAL_VICTORIA
153528,50,1,STREET,W,I,SMALL_CITIES
193140,50,1,STREET,NE,I,LARGE_PROVINCIAL_CITIES
231711,80,1,HIGHWAY,SE,I,RURAL_VICTORIA
101092,50,3,COURT,SW,I,SMALL_CITIES
205061,50,3,COURT,SW,I,SMALL_CITIES
235422,50,1,PLACE,S,I,MELB_URBAN
110296,100,1,ROAD,SW,I,RURAL_VICTORIA
192768,999,3,DRIVE,SW,I,MELB_URBAN
276919,100,1,HIGHWAY,NE,I,RURAL_VICTORIA
188798,50,1,STREET,W,I,MELB_URBAN
140635,60,1,ROAD,W,I,MELB_URBAN
156717,60,1,ROAD,W,I,MELB_URBAN
141115,50,3,STREET,N,I,MELB_URBAN
207941,70,1,HIGHWAY,SW,I,TOWNS
282463,60,1,ROAD,S,I,MELB_URBAN
187151,50,1,STREET,N,I,MELB_URBAN
161379,60,1,ROAD,W,I,MELB_URBAN
214884,50,1,ROAD,N,I,MELB_URBAN
146850,60,1,STREET,N,I,MELB_URBAN
192990,60,1,STREET,N,I,MELB_URBAN
205304,50,1,ROAD,W,I,MELB_URBAN
161492,60,1,HIGHWAY,W,I,MELB_URBAN
250027,50,1,PARADE,N,I,MELB_URBAN
217957,60,1,ROAD,S,I,MELB_URBAN
109760,60,1,STREET,W,I,MELB_URBAN
187263,50,1,STREET,NW,I,MELB_URBAN
198042,50,1,STREET,NW,I,MELB_URBAN
219186,60,1,STREET,NE,I,SMALL_TOWNS
131273,60,1,ROAD,S,I,RURAL_VICTORIA
215939,60,1,ROAD,W,I,MELB_URBAN
160869,50,1,CIRCLE,NW,I,MELB_URBAN
106388,70,1,ROAD,SW,I,MELB_URBAN
130155,80,1,STREET,W,I,RURAL_VICTORIA
125081,100,1,HIGHWAY,W,I,RURAL_VICTORIA
113754,80,1,AVENUE,E,I,MELB_URBAN
224959,100,1,ROAD,S,N,RURAL_VICTORIA
235716,60,1,ROAD,N,I,MELB_URBAN
174275,100,1,ROAD,N,N,RURAL_VICTORIA
120641,50,1,DRIVE,N,N,SMALL_CITIES
108191,50,1,CRESCENT,N,I,MELB_URBAN
170001,50,1,CRESCENT,N,I,MELB_URBAN
202120,777,1,AVENUE,W,N,TOWNS
104214,50,5,AVENUE,N,I,SMALL_CITIES
275798,50,5,AVENUE,N,I,SMALL_CITIES
211317,100,1,ROAD,E,N,RURAL_VICTORIA
236512,50,1,STREET,W,N,MELB_URBAN
124138,100,1,ROAD,NW,I,RURAL_VICTORIA
195302,100,1,ROAD,N,N,RURAL_VICTORIA
127195,70,3,UNKNOWN,NE,I,MELB_URBAN
151962,50,1,STREET,W,I,MELB_URBAN
252626,60,2,ROAD,S,I,MELB_URBAN
140173,50,3,DRIVE,E,N,SMALL_CITIES
280767,60,1,ROAD,N,I,MELB_URBAN
135219,50,1,STREET,W,I,MELB_URBAN
214825,50,1,STREET,W,I,MELB_URBAN
190762,60,2,STREET,E,I,LARGE_PROVINCIAL_CITIES
233617,80,1,ROAD,NW,N,RURAL_VICTORIA
198429,50,1,ROAD,W,I,MELB_URBAN
229761,50,3,STREET,N,I,MELB_URBAN
101162,50,9,ROAD,S,N,MELB_URBAN
120525,100,5,HIGHWAY,W,I,RURAL_VICTORIA
283582,100,5,HIGHWAY,W,I,RURAL_VICTORIA
198794,100,1,ROAD,E,N,RURAL_VICTORIA
172353,80,1,ROAD,W,I,RURAL_VICTORIA
221621,100,1,ROAD,N,N,RURAL_VICTORIA
112386,999,1,LANE,N,I,RURAL_VICTORIA
157856,999,1,LANE,N,I,RURAL_VICTORIA
193628,60,1,CRESCENT,W,N,MELB_URBAN
277559,100,1,ROAD,S,N,RURAL_VICTORIA
121472,100,5,ROAD,W,I,RURAL_VICTORIA
235072,50,1,AVENUE,W,N,MELB_URBAN
226809,60,5,STREET,SE,N,TOWNS
283039,100,1,ROAD,NW,I,RURAL_VICTORIA
206790,80,5,ROAD,NW,I,RURAL_VICTORIA
155214,100,1,ROAD,S,I,RURAL_VICTORIA
220924,50,5,DRIVE,SW,N,RURAL_VICTORIA
141587,80,1,HIGHWAY,SE,I,RURAL_VICTORIA
120431,80,1,STREET,S,I,RURAL_VICTORIA
134276,50,1,ROAD,E,N,TOWNS
163725,50,1,ROAD,E,N,MELB_URBAN
224249,40,3,ROAD,N,I,MELB_URBAN
153424,999,1,ROAD,W,N,RURAL_VICTORIA
172276,50,1,DRIVE,SE,I,SMALL_CITIES
185018,50,1,ROAD,N,N,RURAL_VICTORIA
173705,50,1,STREET,N,N,MELB_URBAN
197339,50,1,AVENUE,W,N,LARGE_PROVINCIAL_CITIES
179146,50,1,STREET,S,N,MELB_URBAN
277774,50,1,CRESCENT,N,N,SMALL_CITIES
153196,60,1,ROAD,N,I,TOWNS
174550,60,1,ROAD,N,I,TOWNS
200991,50,5,STREET,N,N,MELB_URBAN
156360,100,2,ROAD,W,N,RURAL_VICTORIA
194017,100,1,ROAD,SE,N,RURAL_VICTORIA
125391,50,3,DRIVE,N,I,TOWNS
202575,50,1,ROAD,W,N,MELB_URBAN
179772,999,9,ROAD,S,N,RURAL_VICTORIA
110452,60,1,ROAD,N,I,RURAL_VICTORIA
146865,999,1,ROAD,NW,I,RURAL_VICTORIA
213322,100,3,ROAD,N,I,TOWNS
123510,999,1,ROAD,W,N,RURAL_VICTORIA
112770,50,1,AVENUE,E,N,MELB_URBAN
191514,50,1,ROAD,NE,N,RURAL_VICTORIA
166983,50,1,STREET,N,I,TOWNS
206027,50,1,STREET,N,I,TOWNS
268823,50,1,STREET,N,I,TOWNS
251096,60,1,UNKNOWN,SE,N,MELB_URBAN
281208,50,1,COURT,N,N,MELB_URBAN
206870,100,1,ROAD,NE,N,RURAL_VICTORIA
203832,50,1,AVENUE,E,N,MELB_URBAN
182538,100,1,ROAD,E,I,RURAL_VICTORIA
188916,100,1,LANE,S,N,RURAL_VICTORIA
218321,60,1,ROAD,SE,N,RURAL_VICTORIA
148585,50,1,STREET,S,N,LARGE_PROVINCIAL_CITIES
109349,50,1,TERRACE,NW,I,TOWNS
162409,999,1,ROAD,N,N,RURAL_VICTORIA
198911,60,1,STREET,N,I,TOWNS
208857,60,1,STREET,N,I,TOWNS
278937,100,1,ROAD,SW,N,RURAL_VICTORIA
143798,50,1,PLACE,N,I,MELB_URBAN
205231,50,1,PLACE,N,I,MELB_URBAN
226721,60,1,ROAD,S,I,MELB_URBAN
118007,100,5,ROAD,N,N,RURAL_VICTORIA
129791,60,1,STREET,N,I,MELB_URBAN
199854,60,1,ROAD,NE,I,MELB_URBAN
283268,60,1,LANE,NE,N,TOWNS
135552,50,1,DRIVE,W,I,MELB_URBAN
121400,888,1,TRACK,SW,N,RURAL_VICTORIA
121497,50,4,STREET,N,N,TOWNS
224936,50,1,STREET,E,N,SMALL_TOWNS
188748,100,2,ROAD,W,I,RURAL_VICTORIA
209678,50,1,STREET,N,I,SMALL_CITIES
104624,40,1,PARADE,N,I,SMALL_CITIES
280209,50,1,STREET,S,I,LARGE_PROVINCIAL_CITIES
213526,100,1,ROAD,S,N,RURAL_VICTORIA
123076,50,1,COURT,NW,I,MELB_URBAN
154465,50,1,COURT,NW,I,MELB_URBAN
150031,50,1,STREET,SE,I,TOWNS
179540,100,1,ROAD,S,N,RURAL_VICTORIA
193771,50,3,STREET,W,I,MELB_URBAN
144501,999,1,TRACK,W,N,RURAL_VICTORIA
101377,50,1,AVENUE,NE,I,LARGE_PROVINCIAL_CITIES
134232,50,1,AVENUE,NE,I,LARGE_PROVINCIAL_CITIES
273867,40,1,ROAD,S,I,MELB_URBAN
234496,80,1,ROAD,SW,N,RURAL_VICTORIA
113350,100,1,ROAD,E,N,RURAL_VICTORIA
280381,50,1,STREET,W,N,MELB_URBAN
145262,60,1,TRACK,SW,N,RURAL_VICTORIA
